Estado civil;Faixa etária;Grau de instrução;Município;Quantidade de eleitores
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BARRA DE SÃO MIGUEL;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BAYEUX;7
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BAÍA DA TRAIÇÃO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BELÉM;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BELÉM DO BREJO DO CRUZ;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BOA VENTURA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BOA VISTA;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BOM JESUS;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BONITO DE SANTA FÉ;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BOQUEIRÃO;5
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BREJO DO CRUZ;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;BREJO DOS SANTOS;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CAAPORÃ;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CABACEIRAS;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CABEDELO;84
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CACIMBA DE DENTRO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CAIÇARA;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CAJAZEIRAS;22
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CAJAZEIRINHAS;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CAMALAÚ;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CAMPINA GRANDE;317
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CARAÚBAS;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CARRAPATEIRA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CATINGUEIRA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CATOLÉ DO ROCHA;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CONCEIÇÃO;5
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CONDE;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CONGO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;COREMAS;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CRUZ DO ESPÍRITO SANTO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CUITÉ;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CUITÉ DE MAMANGUAPE;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CURRAL DE CIMA;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;CURRAL VELHO;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;DESTERRO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;DIAMANTE;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;DONA INÊS;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;EMAS;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;ESPERANÇA;5
CASADO;80 a 84 anos;SUPERIOR COMPLETO;FAGUNDES;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;FREI MARTINHO;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;GUARABIRA;18
CASADO;80 a 84 anos;SUPERIOR COMPLETO;GURINHÉM;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;GURJÃO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;IBIARA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;INGÁ;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;ITABAIANA;8
CASADO;80 a 84 anos;SUPERIOR COMPLETO;ITAPORANGA;8
CASADO;80 a 84 anos;SUPERIOR COMPLETO;ITAPOROROCA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;JACARAÚ;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;JERICÓ;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;JOÃO PESSOA;1141
CASADO;80 a 84 anos;SUPERIOR COMPLETO;JUAREZ TÁVORA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;JUAZEIRINHO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;JURIPIRANGA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;LAGOA DE DENTRO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;LAGOA SECA;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;LASTRO;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;LUCENA;5
CASADO;80 a 84 anos;SUPERIOR COMPLETO;MALTA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;MAMANGUAPE;15
CASADO;80 a 84 anos;SUPERIOR COMPLETO;MARI;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;MASSARANDUBA;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;MATARACA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;MATURÉIA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;MONTEIRO;17
CASADO;80 a 84 anos;SUPERIOR COMPLETO;MULUNGU;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;MÃE D'ÁGUA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;NAZAREZINHO;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;NOVA PALMEIRA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;OLHO D'ÁGUA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PARARI;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PATOS;36
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PAULISTA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PEDRA BRANCA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PEDRAS DE FOGO;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PEDRO RÉGIS;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PIANCÓ;7
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PICUÍ;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PILÕES;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PILÕEZINHOS;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PIRPIRITUBA;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PITIMBU;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;POCINHOS;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;POMBAL;7
CASADO;80 a 84 anos;SUPERIOR COMPLETO;POÇO DANTAS;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;POÇO DE JOSÉ DE MOURA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PRATA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PRINCESA ISABEL;6
CASADO;80 a 84 anos;SUPERIOR COMPLETO;PUXINANÃ;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;QUEIMADAS;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;QUIXABA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;REMÍGIO;5
CASADO;80 a 84 anos;SUPERIOR COMPLETO;RIACHÃO;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;RIO TINTO;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SALGADO DE SÃO FÉLIX;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SANTA CRUZ;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SANTA HELENA;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SANTA LUZIA;7
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SANTA RITA;14
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SANTANA DOS GARROTES;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SANTO ANDRÉ;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SAPÉ;11
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SERRA BRANCA;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SERRA DA RAIZ;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SERRARIA;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SOBRADO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SOLEDADE;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SOLÂNEA;6
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SOUSA;19
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SUMÉ;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO BENTO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO DOMINGOS DO CARIRI;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO FRANCISCO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO JOSÉ DE ESPINHARAS;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO JOSÉ DE PIRANHAS;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO JOSÉ DO BONFIM;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO JOSÉ DO BREJO DO CRUZ;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO JOSÉ DO SABUGI;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO JOSÉ DOS RAMOS;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO JOÃO DO CARIRI;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO JOÃO DO RIO DO PEIXE;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO MAMEDE;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO SEBASTIÃO DE LAGOA DE ROÇA;2
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO SEBASTIÃO DO UMBUZEIRO;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;SÃO VICENTE DO SERIDÓ;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;TACIMA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;TAPEROÁ;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;TAVARES;3
CASADO;80 a 84 anos;SUPERIOR COMPLETO;TEIXEIRA;4
CASADO;80 a 84 anos;SUPERIOR COMPLETO;UIRAÚNA;9
CASADO;80 a 84 anos;SUPERIOR COMPLETO;VÁRZEA;1
CASADO;80 a 84 anos;SUPERIOR COMPLETO;ÁGUA BRANCA;1
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;ALAGOA GRANDE;1
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;ALHANDRA;1
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;ARAÇAGI;1
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;AREIA;1
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;BANANEIRAS;2
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;BARRA DE SANTA ROSA;1
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;BAÍA DA TRAIÇÃO;1
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;BELÉM DO BREJO DO CRUZ;1
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;CABEDELO;13
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;CAJAZEIRAS;2
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;CAMPINA GRANDE;36
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;CONCEIÇÃO;1
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;EMAS;1
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;ESPERANÇA;1
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;GUARABIRA;3
CASADO;80 a 84 anos;SUPERIOR INCOMPLETO;INGÁ;1
